,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8,9.96795179731e-08,9.96386617658e-08,1.59563384727e-09,8.49935441306e-18,0.0,2.0060328923e-23,6.78294512943e-19,1.40692485941e-14,0.999999880791,8.03964126838e-31,8.72318821621e-08,1.54316051476e-33,2.44294025926e-14,9.95835520712e-08,1.36862966306e-27,6.40023148924e-31
9,3.65041721295e-08,8.91099602995e-08,9.97959475058e-08,9.91686377461e-08,9.69629070369e-08,4.20130986235e-26,3.56530430179e-12,8.46231840072e-24,7.35855516758e-25,1.0,5.20848425237e-20,9.99565372695e-08,8.95066312004e-28,9.03347795358e-26,9.99050726591e-08,1.71724125805e-13
10,2.05993231361e-08,1.01739064309e-25,9.55410612846e-08,8.06162614933e-17,4.34470464588e-19,9.94626319084e-08,3.20098426389e-14,3.52749976941e-23,9.94239499619e-08,3.17398399786e-22,1.0,2.03579959306e-36,9.97390543489e-08,2.62229658504e-22,9.99102240939e-08,3.2258763234e-28
11,2.73744243861e-20,9.60458876875e-08,5.81450016283e-19,1.51403864979e-28,1.0010917606e-07,6.05100954997e-21,9.98764946303e-08,9.74668878939e-08,1.3607139394e-31,9.99517766331e-08,0.0,1.0,2.61484411329e-30,4.73292894168e-19,2.99793649595e-28,9.99367131271e-08
12,7.86188136696e-32,7.4463518722e-31,1.25914457091e-26,9.59785581122e-22,5.30873452769e-15,9.99037439442e-08,8.97261101769e-28,1.99022550815e-22,1.74709710532e-17,0.0,7.61359544299e-08,2.61763009133e-29,1.0,4.84464948158e-08,1.53416748771e-19,2.27748042647e-09
13,2.64418285362e-31,5.47582992283e-08,2.15584691609e-17,2.96669903505e-19,1.03307115435e-29,3.08800421764e-23,1.42142281534e-29,9.96418876298e-08,9.95514639612e-08,6.37595409257e-33,1.0888475744e-25,4.32380876708e-14,9.98616442871e-08,0.999999880791,0.0,9.96276341425e-08
14,9.97713911488e-08,2.37468438027e-22,1.00447078472e-27,9.98610616421e-08,9.98984006628e-08,2.21347230814e-24,1.13129387495e-18,0.0,2.83784443391e-23,1.5942198733e-12,9.07673793904e-08,5.82936406006e-32,1.23349178094e-10,9.77136379439e-32,1.0,4.22382409007e-18
15,5.26576616712e-33,6.60065231639e-12,5.60911970997e-34,9.70300675363e-08,4.08634015514e-08,9.38724368501e-33,3.65676823416e-33,1.74670580018e-30,5.52480040918e-31,2.48868417829e-16,2.53435020834e-34,9.99872327156e-08,9.31597909926e-08,9.99771359034e-08,2.7135223657e-18,1.0
0,1.0,8.13306505476e-11,8.70568483112e-27,9.99929596901e-08,5.96918952141e-27,9.99836160531e-08,5.02012369452e-08,8.35408684452e-08,1.84129540907e-31,9.9990863589e-08,9.96835183287e-08,1.31490854356e-27,0.0,4.59415274126e-22,2.93201882022e-30,8.0396226636e-28
1,2.6533876173e-16,1.0,1.42900635258e-30,7.00062088299e-08,1.16084779176e-23,1.61441329055e-11,3.71505378736e-30,3.95593486721e-31,9.90183792737e-08,1.45140071294e-13,1.47872133375e-12,2.0835743797e-08,5.37048307517e-26,1.50461113996e-31,9.99984877126e-08,5.63584762529e-25
2,5.2533268766e-18,2.85749191055e-18,1.0,9.99447209438e-08,4.52549164809e-10,9.99550096026e-08,7.05044911342e-10,2.26394916703e-10,1.06101602198e-15,1.94877515376e-17,2.74880025398e-17,9.99860887418e-08,9.9425847111e-08,3.40849310582e-12,1.04258003225e-15,4.90893015126e-09
3,9.68804556578e-08,9.99292808501e-08,9.98705900201e-08,1.0,4.76262212862e-23,3.43660077609e-13,7.68291007494e-21,4.79499746575e-08,3.15682342489e-08,3.17214399557e-22,9.99670177748e-08,3.27758721314e-14,1.20092116647e-25,4.61837906987e-24,1.22910689903e-29,9.94893909478e-08
4,2.14307697934e-20,3.43524199965e-18,7.89344024171e-12,1.67868827547e-23,1.0,9.21542095966e-08,9.19345879424e-08,3.72786359076e-20,2.71152312427e-27,8.87521075443e-22,1.12993090409e-33,2.80349196061e-28,4.70812321421e-12,2.41843404993e-25,9.98799265517e-08,9.99485294528e-08
5,9.99485294528e-08,8.35316313896e-08,9.97205944486e-08,5.01334147807e-11,9.98743985292e-08,1.0,9.79435839099e-08,4.64634175927e-21,8.69017733348e-30,9.88044490668e-08,3.11279696731e-21,2.60194003252e-14,5.38490443859e-26,4.80900888534e-24,8.58375486246e-08,1.63500447176e-23
6,1.69917289128e-08,7.65467401549e-30,4.91963320123e-17,2.81343875871e-32,9.98427793775e-08,1.63182495294e-10,1.0,9.99584486294e-08,0.0,9.9990479896e-08,2.58758556925e-23,9.78483472455e-31,8.19089550238e-23,8.90571172363e-08,1.80375285615e-17,4.83302733332e-24
7,9.99035520977e-08,2.79552372639e-29,4.46463787308e-17,1.2900737336e-12,2.90321150942e-25,2.35340011076e-31,9.8585331898e-08,1.0,1.25595960924e-18,8.85954473415e-23,6.68429578354e-08,4.04059876638e-30,2.33357251554e-23,9.96090179228e-08,0.0,9.97595961394e-08
8,3.24294169975e-27,9.96724836e-08,4.0401391354e-21,9.95148283778e-08,1.84415388043e-26,1.59737207343e-32,5.27713033223e-32,2.19709295385e-17,1.0,1.75903964061e-26,6.1083067493e-09,9.98959279741e-08,9.94176900804e-08,8.68654621286e-19,5.65095350179e-20,9.93545654637e-08
9,7.25962436832e-08,4.28111240902e-10,1.44813140116e-29,3.02558201659e-26,2.09895537774e-30,9.30786185904e-08,8.2265302126e-08,1.51757693457e-21,1.45844778409e-30,1.0,4.67005953908e-08,9.8282299632e-08,5.98941229439e-30,7.89658756162e-08,9.99437617111e-08,0.0
10,9.99508174004e-08,6.71754540882e-10,2.79709031241e-30,7.77806334895e-08,0.0,6.26453432098e-29,7.86276167755e-22,8.61547775344e-08,9.99500571197e-08,1.02710151495e-08,1.0,8.8448551594e-08,5.75249545168e-30,7.54701545702e-08,4.95973416216e-31,8.63110545097e-30
11,3.7982397982e-22,8.51087911258e-09,9.99006886104e-08,5.9573262122e-12,2.21848301702e-26,4.75244680848e-13,3.77676114483e-19,3.90133176627e-20,9.99332812057e-08,9.99506255539e-08,9.98336489033e-08,1.0,3.46105366589e-08,9.97852893647e-08,9.99062166329e-08,1.45344182846e-25
12,5.11761429782e-34,2.51189266145e-21,9.99803759782e-08,1.86856535987e-24,8.94204266189e-10,6.69023319476e-25,3.34508583934e-16,1.27773563517e-17,9.91567290498e-08,2.46584681255e-21,2.34593672378e-21,8.00472506057e-08,1.0,8.90369094009e-08,9.99651206257e-08,6.20459372769e-09
13,9.1466071786e-22,8.33367990678e-28,6.35150180984e-20,8.80761523766e-31,2.18991686094e-29,1.11848673043e-30,9.99126967827e-08,9.76877956305e-08,1.00377887569e-17,9.6192557919e-08,9.99279450298e-08,2.60020049936e-09,9.95620936806e-08,1.0,1.9884005379e-18,4.41106905557e-27
14,1.62456254521e-27,9.99290890036e-08,6.99891975786e-21,1.04362761272e-28,9.9722313962e-08,7.65609886599e-09,1.90059979092e-16,3.28494063655e-33,3.85819164776e-19,2.52230680786e-09,2.13764196894e-25,9.74126166398e-08,9.0454214785e-08,5.944581035e-19,1.0,2.3509743631e-26
15,1.50465397425e-20,8.59668441304e-19,4.62764167264e-11,9.0606512515e-08,9.99119365019e-08,7.5557615192e-26,3.32871101122e-19,8.92375240369e-08,9.99704568017e-08,1.15899174175e-34,4.50637900299e-21,1.20730924498e-27,3.81031352303e-11,2.65076689854e-24,9.86223272574e-28,1.0
0,1.0,2.82987588918e-09,2.93313244888e-26,7.6338366739e-08,1.35461456098e-14,3.03860592525e-26,4.90591650324e-24,5.99972338478e-08,3.15117619498e-11,2.9944779989e-10,1.07405877436e-24,9.98951676934e-08,6.31256422121e-20,9.98452591716e-08,9.76134870712e-08,9.99077442998e-08
1,3.25967898507e-12,1.0,9.99906717425e-08,9.58261310302e-08,3.03309199978e-08,3.6335291349e-20,9.99550096026e-08,9.98631577431e-08,2.24532330872e-22,1.2860767642e-19,3.02910957546e-30,2.29472057887e-32,9.98604932079e-08,9.62955368777e-08,2.29237605539e-32,9.98703981736e-08
2,3.57068516654e-32,9.8828010664e-08,1.0,2.09740913526e-09,2.26800328518e-10,2.48601787739e-16,6.64219497153e-18,2.47839103784e-27,4.07152592871e-31,7.33591053391e-32,9.99912401767e-08,4.76352116874e-27,1.94101978934e-08,3.2274656038e-12,1.20435859828e-23,6.37304903814e-29
3,3.87379239797e-09,9.86312187479e-08,5.69378544313e-09,1.0,2.83902687272e-29,5.79977510401e-32,4.21518094804e-33,2.12465664051e-27,1.09898025044e-16,4.10588854381e-30,6.71931073098e-26,4.70594627883e-25,7.82474862682e-10,1.89631297332e-08,9.98113662831e-08,9.03804822324e-14
4,1.17495751762e-15,7.3419215596e-08,1.76967454579e-10,1.19442557731e-23,1.0,8.41300607738e-13,9.35800770208e-08,9.56695278553e-10,8.04394433002e-29,1.49402261396e-11,9.98604932079e-08,8.56418012063e-08,4.13976835498e-21,9.97594113983e-08,5.76837280611e-26,1.11896069764e-22
5,1.10038699521e-36,1.52276675365e-29,1.34816264038e-18,1.16230861028e-33,2.75940226098e-16,1.0,9.99576812433e-08,9.99447209438e-08,3.25057740724e-08,2.60949253317e-08,9.99628255727e-08,9.45484504787e-25,9.99039357907e-08,4.8154461281e-34,4.40784629376e-24,4.90322718175e-22
6,1.3208487412e-30,9.66550928183e-08,6.07318133907e-15,7.99744566448e-27,9.9970080214e-08,9.9988568536e-08,1.0,7.85659471508e-12,5.94406731527e-24,9.96671616349e-08,5.1600798945e-32,1.30845040261e-32,2.96390841557e-13,8.94399571766e-12,0.0,1.34915474348e-08
7,9.93962601115e-08,9.98879272629e-08,1.89692244816e-21,4.21311875736e-20,8.85434090492e-08,9.96857991709e-08,6.86806556072e-10,1.0,9.96892168814e-08,9.9718505453e-08,1.28881294842e-18,5.31812308438e-21,8.37448865809e-09,6.52141793528e-22,8.37562711518e-19,9.23800869135e-10
8,5.0186219316e-15,1.32893093254e-29,9.06136652892e-33,1.60070268051e-17,1.20583608129e-35,3.0110847149e-08,3.02917822885e-23,9.49624165969e-08,1.0,9.98724942747e-08,8.28216091099e-25,4.14208418239e-24,9.83897692208e-08,1.37133394311e-31,9.9793091124e-08,9.88464847751e-08
9,5.46132522615e-14,4.83130089072e-29,1.29970110267e-38,1.46758794621e-32,9.71035500238e-16,3.18895843066e-08,9.99479539132e-08,3.1530685618e-08,9.91786706095e-08,1.0,9.07610171066e-26,9.98951676934e-08,5.15604516641e-25,3.41668606376e-17,2.93750082778e-25,9.99161287041e-08
10,1.27812032725e-25,3.13938497665e-24,9.99805607194e-08,1.2303551276e-21,8.99906211771e-08,9.28943464373e-08,7.3154044169e-23,2.05553782513e-18,1.59919877957e-20,1.30446718642e-19,1.0,9.98772620164e-08,1.93201883697e-15,2.2546459533e-21,9.98858311618e-08,9.73207109574e-34
11,9.98532527774e-08,1.20344409155e-24,5.83432690259e-24,7.498868851e-21,9.98987843559e-08,9.61343814913e-20,2.6635904242e-23,1.05220702026e-19,2.89534410897e-20,9.99096485543e-08,9.97792000135e-08,1.0,8.83780889152e-30,9.99043123784e-08,2.333817406e-08,1.28028414116e-22
12,6.57005069122e-32,1.82242487767e-08,3.41711832164e-08,1.19215359806e-09,1.68166278252e-30,9.99881919483e-08,2.74247204807e-11,2.17408053366e-11,9.94146560629e-08,4.75401581391e-24,8.38564661995e-31,0.0,1.0,2.90882732854e-28,7.70718043292e-30,1.03648289951e-08
13,1.76820869058e-08,9.99464404572e-08,4.89518974943e-15,2.71472511137e-09,8.79868000681e-09,6.57702196047e-32,3.43513880887e-17,1.73726488407e-28,1.31134423461e-31,2.25764773629e-15,1.38131824805e-26,9.99256570822e-08,4.91864885538e-28,1.0,8.21259669117e-26,4.00265419225e-14
14,9.98631577431e-08,1.77981022499e-24,2.07833936891e-19,9.9923177288e-08,9.93417764148e-25,5.15920561362e-20,2.35879579502e-36,1.54381990997e-18,9.99146010372e-08,1.3994783148e-19,9.99212730335e-08,9.34236723538e-08,6.99384347229e-15,7.12225061005e-20,1.0,7.87101429858e-22
15,9.994166561e-08,4.43250876003e-08,8.31668083659e-30,4.84068429785e-09,2.7141697372e-29,1.82624202567e-23,8.30639376725e-11,4.0309209963e-12,9.60446016052e-08,9.98086946424e-08,0.0,1.83395500521e-32,1.15933423885e-12,9.66616453546e-10,1.11168440323e-31,1.0
0,1.0,1.82296751731e-19,9.98976474875e-08,4.15421348111e-20,9.93052964304e-08,0.0,9.65782547269e-08,2.67355790262e-22,1.17486125432e-26,2.2591874172e-17,9.9328033798e-08,2.72177977855e-14,6.4847926144e-25,1.84688457946e-27,1.3734950898e-25,1.79839432235e-09
1,7.22253248159e-18,1.0,2.50058701067e-25,9.62639321924e-20,9.98007081421e-08,1.45685279297e-14,5.72572352082e-29,0.0,1.21578879254e-29,2.56460380276e-13,9.5352092444e-08,9.60350896029e-12,6.85939198775e-08,1.66160754361e-23,8.30006996466e-08,3.48956116987e-28
2,9.93045432551e-08,1.24737727858e-29,1.0,9.80331122946e-08,1.66598042028e-08,1.57607483941e-29,2.65055292002e-25,9.99378571009e-08,1.18428877384e-25,2.80393973932e-29,1.16550382998e-28,4.28984322023e-13,1.07262003723e-08,3.28837976814e-12,0.0,3.89345326812e-12
3,3.08188119531e-18,8.60767712639e-19,9.99593936513e-08,1.0,2.94727861078e-24,4.50762355439e-18,1.14050193996e-25,7.50376996075e-19,9.96006477294e-08,1.7213513902e-38,9.93073925315e-08,9.93846995812e-08,9.95727305053e-08,2.25499144579e-27,1.01877324508e-25,1.68534739308e-32
4,9.99672096214e-08,9.42210718335e-08,9.99580649363e-08,4.08199459928e-30,1.0,3.80741497234e-26,2.75121740709e-29,2.96840182799e-31,0.0,9.33764638944e-08,7.98728061226e-30,6.71012353974e-16,9.97797684477e-08,8.34961113583e-08,2.83226467689e-30,8.71740013508e-08
5,0.0,6.50909176819e-14,1.02240752099e-29,6.49841071515e-18,2.36503506917e-25,1.0,1.48859618211e-25,1.88101401207e-19,9.16198459322e-08,1.33256553104e-14,1.16682056421e-28,4.88334529947e-23,9.9382802432e-08,9.36086337333e-08,9.06362416231e-08,6.75844505494e-31
6,9.99540645807e-08,1.00733237958e-29,4.18720653707e-22,3.55512825112e-29,1.29846848312e-21,6.4163573285e-26,1.0,9.99155531645e-08,7.87747911346e-09,6.63389769784e-08,6.91592279389e-15,1.4550735626e-24,1.18245513705e-34,1.13867461692e-20,5.67170060917e-11,9.90899877706e-08
7,6.22248476949e-18,0.0,9.9996199765e-08,2.02889603332e-17,8.33990716219e-22,1.67147828032e-18,9.1225579979e-08,1.0,9.93217810219e-08,4.35230178282e-19,2.70669005959e-32,2.04902109109e-21,7.2987993871e-21,9.99706486482e-08,1.87905473547e-28,9.98574449795e-08
8,3.19795467255e-27,4.35064338875e-26,8.87147925302e-24,9.98723024281e-08,1.0836009983e-34,8.62448743533e-08,9.97057583163e-08,9.99721692097e-08,1.0,2.86356114165e-24,6.68286736713e-12,3.58862779635e-17,9.79444449264e-21,4.00113406572e-22,9.99689291348e-08,2.36804888761e-26
9,7.23530001435e-18,1.3997648052e-14,1.37129341677e-29,0.0,9.97761073762e-09,2.05425543214e-15,9.95877371679e-08,7.57716108703e-23,8.97100710323e-27,1.0,9.10177880572e-29,1.74994132487e-29,8.42051626693e-25,9.99229925469e-08,9.97067104436e-08,9.54337906478e-08
10,9.9914032603e-08,9.99328975126e-08,1.26476634596e-20,9.9692634592e-08,1.56111680588e-20,1.60846441017e-24,2.30286449632e-12,3.75159345326e-32,1.24221509815e-11,1.67938566796e-24,1.0,8.96432013064e-08,1.09420976543e-19,3.05700672301e-36,9.96454900815e-08,8.43903058585e-27
11,2.281903555e-08,3.7026449462e-08,6.8307471679e-08,9.98536364705e-08,7.04669822493e-10,1.82908955858e-20,2.65905673582e-20,1.9213036775e-22,1.06637456913e-18,1.07744124426e-22,9.99222322662e-08,1.0,1.87791293627e-08,4.04063447442e-20,1.14603449343e-13,9.98677336383e-08
12,1.06464167508e-28,9.31720478548e-08,9.99634011123e-08,9.98856393153e-08,9.9611099813e-08,9.4441844567e-08,0.0,5.74658013841e-28,4.01863428768e-29,1.16707607541e-25,4.13253859941e-30,5.12893130744e-11,1.0,9.99740734642e-08,8.83156993174e-31,1.67096070128e-27
13,8.42522248667e-29,5.88836594536e-25,1.04355309116e-11,1.46247656998e-29,4.67892107281e-08,8.76881216527e-08,8.20389210412e-26,9.99593936513e-08,9.51250233677e-27,9.9960736577e-08,0.0,6.56879594701e-25,9.97053817287e-08,1.0,2.69683095102e-29,1.75987455719e-08
14,2.88281991847e-23,9.99126967827e-08,1.09534572511e-34,2.85028717641e-24,6.77907745119e-23,9.94419622202e-08,8.60550883885e-08,8.06302974207e-27,9.93676323446e-08,9.99532900892e-08,9.96036959577e-08,1.55741512792e-15,8.18221777999e-22,8.70497734787e-22,1.0,1.70994663136e-20
15,9.89215465097e-08,3.73143097881e-22,7.63099083922e-10,5.52308367209e-27,9.99062166329e-08,2.88138122551e-22,9.75703073891e-08,9.98913591843e-08,5.92429178091e-21,9.98902081051e-08,6.60734757945e-25,9.99149847303e-08,3.12302893299e-19,9.9127419162e-08,1.51172789128e-16,1.0
