,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,0,0,0,0,0.999998093,0,0,0,0,0,1.05E-07,0,0,2.99E-07,6.54E-07,5.11E-19
5,2.39E-34,0,0,4.58E-24,2.20E-36,0.999998331,0,8.07E-07,8.96E-24,6.19E-07,8.35E-38,2.99E-28,0,3.95E-36,0,5.33E-12
6,0,4.38E-33,1.17E-06,0,4.80E-21,2.55E-34,0.999997735,0,7.06E-07,4.56E-38,0,0,0,1.19E-06,1.59E-26,1.58E-25
7,7.52E-29,0,0,1.28E-06,1.72E-20,7.62E-07,0,0.999997735,0,6.71E-37,7.78E-19,0,0,3.22E-33,1.73E-38,9.52E-07
8,0,3.74E-33,6.86E-14,0,0,5.69E-19,5.94E-07,0,0.999998569,5.09E-07,0,2.31E-26,0,8.62E-30,0,4.46E-35
9,7.72E-29,0,0,2.87E-38,0,9.17E-07,3.19E-36,8.52E-33,7.02E-07,0.999998331,0,9.32E-07,4.46E-35,0,0,2.26E-36
10,1.37E-15,0,0,3.22E-07,7.25E-07,0,0,1.38E-27,0,0,0.999997973,0,1.64E-38,0,1.67E-07,0
11,1.38E-09,1.36E-24,1.92E-36,7.44E-32,0,2.01E-31,0,0,2.18E-20,5.83E-07,1.39E-34,0.999998212,8.47E-07,0,3.40E-35,0
12,7.85E-07,1.31E-06,6.00E-30,2.55E-34,1.41E-37,0,0,0,0,2.53E-37,8.44E-20,8.49E-07,0.999997616,0,7.37E-16,0
13,0,0,5.97E-28,0,1.23E-06,2.75E-31,9.68E-07,0,2.35E-30,0,2.00E-30,0,0,0.999997973,2.85E-23,8.63E-07
14,0,2.60E-07,1.50E-19,0,1.49E-07,0,0,0,0,0,6.75E-07,0,4.99E-26,1.65E-37,0.999998093,0
15,0,0,0,5.65E-34,1.39E-10,1.54E-10,6.32E-34,7.00E-07,0,0,9.94E-25,0,0,7.21E-07,2.74E-34,0.999998331
0,0.999997973,7.56E-07,4.23E-20,9.44E-07,0,2.37E-31,0,2.94E-27,1.13E-06,0,8.69E-23,0,0,0,0,0
1,1.00E-07,0.999998808,2.45E-07,4.92E-09,0,0,0,1.52E-07,2.11E-29,0,0,2.95E-37,0,0,0,0
2,0,1.00E-07,0.999998808,0,0,4.87E-08,1.00E-07,2.87E-07,2.37E-30,0,0,0,0,0,3.47E-35,0
3,1.02E-06,2.16E-07,2.66E-28,0.999998093,0,0,0,3.00E-20,9.92E-38,0,0,7.40E-07,9.29E-21,1.72E-29,0,0
4,0,0,3.70E-35,0,0.999997973,1.11E-36,1.93E-22,1.86E-35,0,1.22E-21,8.40E-26,0,7.75E-23,2.34E-38,8.46E-07,6.67E-07
5,1.56E-31,7.01E-20,4.94E-07,0,0,0.999998093,9.96E-07,4.26E-27,1.08E-06,0,1.66E-22,0,0,0,3.30E-38,0
6,0,2.21E-27,5.50E-07,0,3.59E-23,9.91E-07,0.999997973,2.97E-19,3.56E-38,1.00E-28,0,0,0,0,8.29E-07,0
7,0,3.62E-07,1.92E-07,0,0,0,0,0.999998808,0,5.44E-08,0,4.82E-35,0,1.48E-07,2.47E-35,0
8,1.14E-06,8.55E-18,3.96E-18,1.49E-33,0,1.12E-06,4.06E-34,1.76E-35,0.99999702,0,1.19E-06,0,0,0,0,0
9,0,6.34E-27,2.13E-19,0,7.82E-21,0,1.68E-29,4.02E-07,0,0.999997973,0,0,0,9.54E-07,8.00E-07,0
10,4.42E-19,1.77E-33,6.93E-34,2.15E-37,7.11E-26,2.39E-18,5.23E-38,0,1.04E-06,0,0.999997735,0,2.05E-25,0,0,7.49E-07
11,4.90E-33,6.24E-18,1.03E-35,1.18E-06,0,0,0,2.01E-18,0,1.04E-31,0,0.999997616,9.05E-07,1.22E-06,0,0
12,5.52E-36,4.29E-34,0,4.97E-20,8.12E-22,0,0,1.23E-35,0,4.34E-38,9.91E-26,8.36E-07,0.999998093,7.52E-23,0,6.87E-07
13,0,1.20E-18,5.77E-27,8.49E-29,0,0,0,6.39E-07,0,1.01E-06,0,8.83E-07,4.78E-23,0.999997854,0,0
14,0,2.82E-35,4.51E-18,0,9.17E-07,4.70E-32,1.24E-06,2.80E-18,0,1.19E-06,0,0,0,3.77E-33,0.999997616,0
15,0,0,0,0,1.04E-06,0,0,0,1.41E-34,0,1.14E-06,9.79E-36,9.97E-07,0,6.57E-35,0.999997854
0,0.999998331,2.32E-34,0,8.60E-07,4.75E-07,0,0,9.37E-23,0,4.34E-23,1.09E-35,0,6.17E-07,0,0,8.14E-27
1,0,0.999997616,0,4.08E-29,0,0,6.15E-07,9.59E-07,0,0,0,1.52E-23,0,0,0,7.05E-07
2,8.33E-32,0,0.999998331,1.94E-24,8.37E-07,5.77E-35,0,5.90E-36,1.12E-06,8.38E-35,9.06E-07,7.44E-27,0,0,1.24E-26,0
3,6.63E-07,7.49E-31,0,0.999997854,1.50E-07,0,0,7.01E-07,0,0,0,1.05E-27,0,0,0,0
4,1.19E-07,0,4.52E-07,8.18E-07,0.999998689,0,0,6.63E-27,6.18E-28,2.64E-35,1.62E-18,2.76E-35,0,0,0,0
5,0,0,9.37E-33,0,0,0.999997616,2.45E-26,0,5.02E-37,8.39E-07,7.35E-07,0,1.78E-35,7.81E-07,7.77E-25,6.27E-31
6,0,8.08E-07,0,0,0,4.00E-33,0.99999845,7.15E-25,0,0,0,1.15E-23,0,4.75E-07,1.51E-14,8.37E-13
7,0,8.77E-07,0,7.79E-07,0,0,5.98E-34,0.999997973,0,0,0,1.00E-06,0,0,2.71E-36,4.09E-38
8,0,0,6.59E-07,1.30E-23,5.13E-21,0,0,1.11E-23,0.999998331,0,6.00E-31,1.33E-06,0,0,6.18E-09,0
9,9.46E-23,0,0,0,4.92E-30,4.95E-07,2.58E-38,0,0,0.999998331,3.57E-07,0,6.77E-07,6.49E-33,0,1.45E-18
10,3.82E-31,0,6.92E-07,0,9.48E-18,7.59E-07,0,0,1.25E-26,1.06E-07,0.999997973,0,4.88E-37,6.02E-31,2.11E-34,0
11,0,8.70E-28,0,1.05E-19,0,0,0,7.28E-07,7.06E-07,0,0,0.999997258,0,0,3.77E-07,0
12,1.02E-06,2.69E-26,0,7.97E-26,1.83E-26,0,0,9.34E-32,0,6.91E-07,1.45E-31,0,0.999998212,0,0,1.07E-06
13,0,1.31E-27,0,0,0,1.11E-06,1.01E-06,0,3.38E-31,6.50E-30,6.93E-31,5.48E-28,0,0.99999845,6.39E-07,1.74E-28
14,0,5.43E-27,0,0,0,4.30E-35,3.00E-14,1.14E-25,9.56E-12,0,0,7.54E-07,0,3.54E-07,0.999999046,0
15,7.98E-28,1.01E-06,0,1.65E-33,0,0,3.30E-16,4.67E-23,0,2.06E-24,0,0,5.40E-07,0,0,0.999998212
