,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5,2.72020794778e-10,1.00846044404e-07,1.21196123359e-07,6.06458012646e-19,5.70508660959e-33,0.999999642372,6.92146006038e-24,1.34422868918e-26,2.10942835253e-17,1.0093418723e-07,7.34961509783e-15,9.89336257362e-08,3.68956253337e-22,9.52845312186e-18,2.70083096981e-25,2.33968203015e-35
6,9.97010047854e-08,1.00080534082e-07,0.0,4.02520581626e-34,1.29766265218e-34,5.99673388258e-28,1.0,1.00121013702e-07,1.0001298989e-07,2.70634817441e-33,0.0,5.24495558362e-26,1.82393148363e-22,1.83110481395e-15,2.82125391535e-31,7.06484939994e-11
7,1.78889235067e-37,1.64913442996e-25,0.0,3.2331546242e-22,3.58565607761e-11,0.0,9.99725600082e-08,0.999999880791,2.74089290111e-26,0.0,2.92135613272e-38,0.0,3.00986151558e-08,8.7477947783e-35,1.85490682192e-18,9.99958231773e-08
8,1.68520750925e-30,9.89818618927e-21,9.46710472889e-20,1.36596060534e-25,0.0,4.15864473937e-24,9.98677336383e-08,1.0214547849e-13,0.999999880791,0.0,0.0,1.00004591275e-07,0.0,1.00002488068e-07,5.6000372845e-25,9.48746780273e-33
9,9.87901245253e-08,9.79978320714e-11,2.00431500821e-20,1.96313498463e-20,1.39503598007e-07,1.1842317349e-07,1.06201196115e-23,6.75585651533e-19,2.82450280541e-33,0.999999761581,5.03084729431e-09,4.76500875703e-28,8.82547581682e-08,9.48767787016e-27,1.84921056542e-20,8.88273910774e-20
10,7.91989285235e-38,1.0999921794e-29,9.88594877072e-08,1.00357702593e-07,1.00853554841e-07,7.06342837497e-20,0.0,1.86306392291e-16,4.12863198877e-37,1.70829513729e-11,0.999999880791,7.8600980668e-28,7.88259214846e-12,1.52186434074e-32,9.9444235957e-08,3.32233318532e-32
11,1.04810320426e-37,9.77198553187e-08,3.31670171233e-15,1.33713257355e-07,0.0,9.96074973614e-08,2.95742754299e-23,7.76420157276e-20,1.20549444205e-07,2.03313654303e-37,1.83956600715e-26,0.999999880791,2.5058605261e-23,4.86975238298e-28,6.22571665752e-32,0.0
12,1.08650413874e-31,9.99794167456e-08,1.31037451282e-38,1.00738581921e-07,9.88634454302e-08,1.11559985067e-26,1.76349666036e-23,1.00622216337e-07,1.99633889378e-37,9.90979316384e-08,2.38412957589e-14,3.74055870247e-26,0.999999880791,0.0,6.89449177798e-27,2.95976612927e-29
13,9.9550895527e-08,1.1236724987e-33,9.97379103751e-08,0.0,3.35198350217e-31,1.40603863254e-19,5.01456718489e-14,4.4690831417e-18,9.97531302005e-08,5.60582511154e-34,1.61882627121e-29,1.51707655225e-32,0.0,0.999999880791,9.16298006359e-08,1.00426639449e-07
14,8.60560473166e-35,0.0,9.88958888115e-08,1.9528355709e-27,6.56567953217e-13,0.0,2.02478384712e-31,3.46808293195e-09,4.74934181305e-23,0.0,1.77450274527e-12,0.0,2.40238447294e-36,9.96401823272e-08,0.999999880791,2.5887507249e-08
15,1.00243312318e-07,5.15260551367e-32,7.53893961892e-28,2.30786430192e-38,1.0085778257e-07,4.8181977348e-36,3.93150040301e-10,1.00402900216e-07,4.39963409397e-23,9.62002684163e-23,1.2183568847e-28,0.0,5.22853495084e-26,4.42981225035e-08,1.00388724888e-07,0.999999761581
0,0.999999880791,1.00142401038e-07,0.0,1.00131714476e-07,6.35364394448e-32,0.0,0.0,4.09951795792e-23,8.48516087133e-34,7.48525265208e-13,1.85120270714e-18,5.60855095005e-12,9.41273157196e-08,2.2316785453e-29,1.00297626204e-07,2.69220617811e-36
1,9.90739295048e-08,0.999999761581,4.24543059422e-29,4.51248023323e-12,1.00032643502e-07,9.35090004455e-32,0.0,9.97329649977e-08,1.50941556169e-33,4.80068991179e-38,1.00767223898e-07,3.32413665226e-30,2.43805975369e-27,0.0,9.75721619056e-08,1.06928062833e-15
2,1.39213243486e-31,1.46104897441e-29,0.999999880791,1.70127792762e-30,1.00893764454e-07,1.00985793949e-07,9.95007738425e-08,0.0,5.70927970642e-36,2.05515468324e-32,4.93352537274e-23,9.94688988953e-08,2.34021770689e-20,7.77763270454e-12,4.5069495011e-12,1.04607593672e-26
3,9.98273606001e-08,9.54672904176e-23,0.0,0.999999880791,0.0,0.0,0.0,9.51307477237e-10,5.69586218468e-12,9.97303004624e-08,0.0,3.54172846229e-36,8.21259013408e-35,1.12204557766e-24,2.20912335268e-21,1.78183422428e-17
4,6.16282197334e-30,1.00237571132e-07,9.93759812218e-08,4.24761636923e-22,0.999999880791,3.69742819098e-20,5.27234235003e-13,2.14368076465e-21,0.0,0.0,1.1611507459e-20,1.64574457274e-28,0.0,4.94271939865e-30,1.00458443342e-07,1.00461512886e-07
5,2.8867479937e-31,3.10708983944e-29,9.96761002625e-08,6.19877685427e-23,8.74849997279e-19,0.999999642372,9.97301086159e-08,1.5019510929e-15,1.00275435955e-07,7.19202404697e-23,9.99853355665e-08,1.8518511676e-27,1.87691087343e-15,3.36281675355e-17,4.78623250501e-28,1.39153582995e-19
6,0.0,0.0,2.74749840934e-11,1.25925540699e-18,2.76768836079e-16,1.00248847446e-07,0.999999880791,1.66705780425e-27,1.20357472903e-13,4.73926461072e-29,0.0,5.42085332452e-32,0.0,1.15168255377e-07,3.48553353036e-26,1.16855687793e-07
7,1.86193227366e-18,1.01032604505e-07,3.18430801159e-35,1.0059458333e-07,3.26810457341e-18,1.15865755969e-16,1.61404993365e-26,0.999999761581,1.00593815944e-07,7.57049297179e-29,1.00329955899e-07,0.0,2.10668824978e-30,1.46723290674e-35,2.7616235494e-24,1.35098616738e-07
8,9.15705732846e-27,3.41558249834e-37,2.42710251187e-33,2.46044145058e-08,4.59818266552e-38,1.04237940945e-07,5.61032643191e-16,1.0132381334e-07,0.999999761581,9.94085880279e-08,3.45766222902e-23,2.42607924167e-37,3.18725756078e-22,4.9579210095e-15,2.19809537142e-35,6.82333346361e-17
9,8.10862986998e-13,0.0,8.70584001887e-37,1.00088179522e-07,0.0,1.05382768703e-23,8.04046481972e-32,7.94541291147e-28,1.10272679876e-07,0.999999761581,1.27609830015e-33,1.44996031647e-15,1.0010401752e-07,9.96857991709e-08,4.91409345328e-27,7.05082662486e-36
10,7.1865750113e-13,1.60268115224e-07,2.04235326927e-17,4.63339016267e-19,3.21555120829e-16,1.83600789683e-07,3.52482554901e-29,1.28969290358e-07,2.46804440073e-17,6.86468300467e-26,0.999999642372,4.6193081508e-26,1.15362730924e-07,1.15300937733e-31,2.74378988659e-19,9.72863105794e-24
11,3.27568562417e-15,4.62572822754e-33,1.00080534082e-07,3.97726905118e-24,2.7939407155e-25,9.1871517557e-26,2.89590819047e-27,0.0,0.0,4.01369907837e-15,1.66810318482e-32,0.999999880791,9.99243283673e-08,9.99916238698e-08,9.98136471253e-08,0.0
12,1.00064504238e-07,3.4030808641e-24,5.72619211839e-18,2.02302024373e-19,7.86712745131e-33,2.72702460656e-13,2.09755854809e-34,3.29282983347e-27,2.44706003834e-20,1.16258981109e-07,1.32175870249e-07,1.00167241612e-07,0.999999761581,1.56800075674e-17,9.64341530377e-19,0.0
13,4.06168281793e-35,0.0,5.64524660179e-19,2.54417759477e-15,6.64760655665e-37,4.29341886402e-25,9.99927678436e-08,0.0,2.96531400634e-22,9.99946720981e-08,0.0,7.4313488696e-10,1.50084415076e-32,0.999999880791,1.4022502665e-21,7.70301392422e-28
14,1.00000207226e-07,1.00001919634e-07,2.14343014339e-26,4.56139574896e-13,2.83662926481e-10,0.0,0.0,0.0,0.0,8.19496704586e-36,0.0,9.99923912559e-08,1.27651025769e-36,1.46844362095e-26,0.999999880791,7.20574393556e-26
15,1.20968648177e-37,1.00095969165e-19,5.55517189182e-30,3.65084922294e-08,1.00084740495e-07,4.3790344311e-25,1.00254204938e-07,9.97531302005e-08,1.10198978166e-17,0.0,1.52748973506e-38,0.0,0.0,6.66706795531e-27,2.06124425984e-20,0.999999761581
